,hodnotenie,hodnotenie_numeral,komentar,id
90,negativní,2,"Bohužel, u nás se granule neosvědčily :-( Museli jsme darovat pejskům do útulku..
",b07e92df2d7af2615f58124b94fc593c2e5c2cb873a5ad855f429c036897ee2b
91,negativní,2,"Bombička je součástí naprosto bezvadného, praktického a teď už pro mne nepostradatelného přístroje. Zklamáním byl výpadek - bombičky delší dobu nebyly na skladě. Vyměňují je ovšem i jinde, tak mi to radost nezkazilo.
",50498e12026a33568919b84557d084a45881e8e9c6b4722d71403349d582e825
92,negativní,2,"Botka na první pohled hezká, je i pohodlná, jsem však opravdu zděšena řešením jazyku boty. Je jakoby nedošitý. Nechápu, jak je to možné, že tak drahá a profesionální bota má takouvý problém. Jazyk je jakoby z druhé strany nedošitý. Přemýšlela jsem i o reklamaci a vyměnění boty, ale nutně jsem je potřebovala a tak si je i nechala. Jsem zvědavá, jak dlouho jazyk vydrží. Katka Szaffnerová
",6b14016b3ad75c792ffdd0db4d9cf4c03a84458daf0bce87fe6cb99613425ef9
93,negativní,2,"Botky máme na střídání,bohužel smrdí.(chemicky)Zápach nevyprchal celé léto,jen to není tak intenzivní.Jinak boty bezvadné,kožená stélka....
",819bb2198b0e51f2160a36ad7bef0baa744a8c1bbf9166af653706f9ab6967ba
94,negativní,2,"Boty Adidas-Adifast K. Co k nim napsat.....? Svůj účel snad splní, ale příště budu 100%ně volit dražší a kvalitnější sportovní obuv. Tahle vypadá ve skutečnosti hůř než na obrázku, části z umělé kůže jsou ""výstavní vikslajvant"" zřetelný na sto honů, po jediném nošení ztrácejí tvar (v jednom místě se propadá špička). Sleva byla více méně fiktivní, protože větší hodnotu boty rozhodně nemají. Připomínají spíš zboží z Vietnamské tržnice, než značkové z obchodu a za tu původní dvojnásobnou cenu bych si je v žádném případě nenechala. Když to shrnu, s obchodem MALL jsem spokojená, s botami už méně. Po výrazné ""slevě byla cena na hraně akceptovatelnosti, ale po druhé už bych si je nekoupila.
",301267f6f5e554542d555282dd3c4e5a05c0ad67209ee8e087e11e01a7a3a0e6
95,negativní,2,"Boty Adidas-Adifast K. Co k nim napsat.....? Svůj účel snad splní, ale příště budu 100%ně volit dražší a kvalitnější sportovní obuv. Tahle vypadá ve skutečnosti hůř než na obrázku, části z umělé kůže jsou ""výstavní vikslajvant"" zřetelný na sto honů, po jediném nošení ztrácejí tvar (v jednom místě se propadá špička). Sleva byla více méně fiktivní, protože větší hodnotu boty rozhodně nemají. Připomínají spíš zboží z Vietnamské tržnice, než značkové z obchodu a za tu původní dvojnásobnou cenu bych si je v žádném případě nenechala. Když to shrnu, s obchodem MALL jsem spokojená, s botami už méně. Po výrazné ""slevě byla cena na hraně akceptovatelnosti, ale po druhé už bych si je nekoupila.
",7d8f45c1873619f38a3f82fd961d6ad7f2134adda7b9d2637e911f37420d21c5
96,negativní,2,"Boty jsou hezké, a pohodlné, ovšem jsou hodně úzké a řekla bych i menší!!! Běžně nosím velikost 39 - 40 a tyto jsem musela ve vel. 40 vrátit a objednat si velikost 41! a zpracování také nic moc. Měla jsem doma 2 páry těchto bot a u obou byla špatně nalepená bota na podrážku v patní části. Prostě je kolem paty vidět rantl a podotýkám, že u každého páru je to jinak blbě nalepeno. No snad se nerozpadnou. Za cenu ve slevě jdou, ale za plnou cenu bych je tedy nebrala.
",aadcfe180a5006f5e5aea5009ddfad24a712d65815696d9872c5b28c1f191b5b
97,negativní,2,"Boty jsou užší, vemte minimálně o 2,5 větší číslo než máte. Je to čína
",0b31ad204834c326f3d39c7b1e4ede7e62dd6cfd796d1b468fbaf87626e662a8
98,negativní,2,"Boty nosí dcera.Při prvním zavázání obuvy upadl jeden z vrchních nýtů,Pří chůzi se oko tkaničky pravé boty zachytil za horní háček boty levé,zkuste si představit co následovalo a to měla dcera na sobě naloženou krosnu.No ze zadního pohledu jsem myslel,že je po ní.Já maám boty asolo nikdy se mi něco takového nestalo.Samozřejmě,že je nelze porovnávat.Kdyby dceři nerostla noha tak bych tyto boty nekupoval a investoval do kvalitnějších. Jako plus vidím cenu ,váhu boty a dítěti se líbí provedení, škoda těch nedostatků v praktičnosti.
",f11bd8611969d8bc5888d700a6787019683731722cfe7edebbe942780f83e42e
99,negativní,2,"Boty ve skutečnosti nevypadají špatně a tváří se poměrně kvalitně, nicméně velikosti vůbec neodpovídají. Objednaná EUR 40ka odpovídá spíš 42,5-kám. Takže jsme je vrátili.
",147bfb55d87888c629556e6233aec3b84941c486a954d19923fccadd1a304c75
100,negativní,2,"Boty ve skutečnosti nevypadají špatně a tváří se poměrně kvalitně, nicméně velikosti vůbec neodpovídají. Objednaná EUR 40ka odpovídá spíš 42,5-kám. Takže jsme je vrátili.
",c4367546623e882900215a67bb654e1a63decd0ccefe4ff6bf96ed7f525e5f98
101,negativní,2,"Bral jsem tuto kávu na zkoušku. Káva je dobrá.
",fd5673c5eac901daadf1ee81e6d5e43a4cfa0821f4235f61bd9382ed8a24ac38
102,negativní,2,"Brašna dobrá, velká, akorát škoda špatného sklonu zadní hrany, nesedí dobře v rámu a je tam nevzhledná díra. Možná na nějaký jiný typ rámu bude sedět. Na funkčnost ale nemá vliv.
",0b7245a907a680995546622fa8302245b4b6df3569b1c0deafb0fe2b827cdbc3
103,negativní,2,"Brašna je zpracována klalitně, ale je dělaná na silnější rámy kol.
",d2e96065dd3aa6f2852ab870db23b24987e8cff3507f7497cb853543d39fe221
104,negativní,2,"Brusle jsou dobré, ložiska taktéž, v kotníku celkem drží avšak jsou i tak ve zbytku nohy dosti široké a noha bez použití silnějších ponožek plave.
",a4607197f8518de581db2473c3e5fc22a91cdd48aa0756476f0a9bdf64b4cba6
105,negativní,2,"Brusle vypadají pěkně, ale mají horší vnitřní výstelku. Nedoporučila bych je fanatickému bruslaři, ale pro začáčetníky je to dobrý výrobek za přijatelnou cenu.
",4bb5f81e0a51a9e98a04c798b76f095233abc6e838a665dae73252840e17f507
106,negativní,2,"Brýle a šnorchl jsou v pořádku, ale ploutve určitě neodpovídají věku 3-10, jak je uvedeno. Pro děti tohoto věku jsou nepoužitelné, prostor na nohu je spíše pro dospělého muže a dětem na noze nemohou držet ani při největším utažení pásku. Navíc neplavou, takže se může stát, že první pokus bude zároveň posledním ... :o)
",beeaa336dde560faa09734a8f3b7a9f6e9eb5fea68cbfde9110e010d949873fa
107,negativní,2,"Budu snažit být spravedlivý. Používám jej pro přehrávání hudby z usb a telefonu. + pěkně a čistě hraje + snadné ovládání + zajímavá cena + neutrální design Co mě zklamalo: - rádio - i v autě je chytřejší a intuitivnější - usb nečte složky a déle načítá Nezkoušel jsem DVD
",375baea9e233738c8a038fe05f96925b1b32eed2be50e3300bd9323ea8f4c0b7
108,negativní,2,"Bunda je celkem v pohode. Na XXL by mohla by vetsi. Jsem cca 198 cm vysoky a normalne vzrostly a je to tak tak.
",996a7c78591555fad5aefca49e7dc30de3ddf58017785a4c024a64b88d5334a7
109,negativní,2,"Bunda je velice pěkná a lehká, nicméně se mi již po týdenním nošení rozpárala vnitřní kapsa a zadrhávají se téměř všechny zipy. Cena neodpovídá kvalitě, kterou bych očekávala!!
",4207d0c37c711cf78c8e533864e8439521b69524a7878b333287e91662826ed8
110,negativní,2,"Bunda je velice pěkná a lehká, nicméně se mi již po týdenním nošení rozpárala vnitřní kapsa a zadrhávají se téměř všechny zipy. Cena neodpovídá kvalitě, kterou bych očekávala!!
",530371cab4f29313b8ec7eddc9f6c955998033c6dec6c93aeba3cc1dd9dada26
111,negativní,2,"Byl jsem překvapen, jak příjemné na nošení jsou. Nedělají žádné sklady, nikde netlačí a nepřekáží, takže o nich pod dalšími vrstvami zimního oblečení ani nevíte. Na těle vypadají celkem dobře, což se o mnohých podobných výrobcích někdy až obscénních nedá říct. Neumím si představit, že by dražší varianty přinesly více komfortu či funkčnosti než tyto. Na druhou stranu jsem zklamán kvalitou materiálu - začaly žmolkovat již po několika málo dnech nošení a nebylo to od suchých zipů, ale po celém povrchu - takže jako textilák bych je viděl cenou spíš někde kolem stokoruny. U výrobku ze speciálního funkčního materiálu by to nastat rozhodně nemělo. Od značky Sensor bych v tomto směru čekal více.
",99089544d6c7497b2fc95e1214a22bcb44c2fe781e2e5beb7d087cae4d693aa4
112,negativní,2,"Byl jsem původně poněkud vyděšený z hodnocení tohoto mobilu na různých hodnotících serverech a zoufalých snahách některých majitelů zprovoznit některé aplikace mobilu, ale já jsem zatímdocela spokojený. Dokonce mi funguje wi-fi připojení na internet a když jsem na dohled vysílače, tak i digi TV. Jediný nedostatek, který jsem zaznamenal, je nemožnost sehnat druhou dobíječku nebo alespoň připojovací káblík k PC. Dobrým řešením je právě možnost používat k dobíjení adaptér nebo PC přes jeden kabel. Jsem již poněkud staršího data vydání a proto bez brýlí nepřečtu popisky ikon na displeji. Ale to je můj problém i když by možnost zvětšení ikon a jejich vertikální posun by byl jen výhodou. Překvapením pro mne byl druhý zadní kryt a náhradní baterie v balení. Za ty peníze je to docela příjemná kvalita i když po dřívějších zkušenostech s předchozími podobnými výrobky očekávám životnost cca 1 rok. Všechno nad tuto dobu bude pro mne jen plus.
",c9f46538a2ed63f285385fd92838efc41fe38f4e440c33f27a321c46e28a9d36
113,negativní,2,"Byl jsem s nim velmi spokojen i v nejvetsich mrazech....akorat v horni casti se zacala utvaret mirna koroze po dvou dnech pouziti.
",1e59436f148c7fa5777b0c33cec96f52d9b96ff9517908799dd81f134ef9ed4c
114,negativní,2,"Byl to dar. Ale hraje a to je dobré. Za ty peníze to jde.
",a4bf4820442e3f906166a6604d171d2d7c7ea8fa079c9b0c3a8599a191186085
115,negativní,2,"Byl to dar. Ale hraje a to je dobré. Za ty peníze to jde.
",c781f080eca484ebbe8b4e51d8852b144bb8c82eb030c3f76e8cfc4c8655ab63
116,negativní,2,"Byl to dárek pro někoho jiného, ale myslím, že dotyčný je spokojen, jediný zádrhel byl s instalací v počítači, která se z přiloženého CD nezdařila, musel jsem program stáhnout ze stránek CANONu.
",d01dc9b7a739b3cd0a8c2372e539a85121262279a862231afcb35efd4f41acd9
117,negativní,2,"Byl to vánoční dárek a majitel je spokojen.
",6fbb639a881f48648e196ba44d6fdf2233b9a8eb407298f4edfabdb8a765267b
118,negativní,2,"Byla by dobrá delší doba osvětlení aby se nemuselo držet tlačítko a také vysvětlivky k displei co který obrázek znamená.
",3a12c226020dee1c529faf48c31712ee4bd8929d48ff63f328b2c08186b03c6e
119,negativní,2,"Bylo kupováno pro manželku jako vánoční dárek. V recenzích byl výrobek popisovám jako bezbolestný....když ho manželka použila, tak jsem se strašně lekl, bo křičela na celý dům...tak nevím...ostatní dámy asi mají větší výdrž:-)
",76398c8e0a9fb04baa6b0c7edebde028bd9505809138079ce007ff06d258935a
120,negativní,2,"Bylo pro me velkym zklamanim, ze tento zapisnik, ktery se tvari jako ztelesneni tradice, je ve skutecnosti vyraben v Cine, ac cena odpovida pomalu evropske rucni praci... priste si radsi za stejnou cenu necham zapisniky vyrobit na zakazku od soukromnika. Doufam, ze Vam hodnoceni prinese inspiraci pro zvyseni kvality Vasich sluzeb a preji vse dobre, S pozdravem J. Zarsky
",6c572deae2b9aa4abdafa0a7dcc12fe115056673572a2c48fae2f1e4e9e1a20d
121,negativní,2,"Byly značné problémy s dopravou, lednice funguje dobře dle předpokladu
",28d08037da4667055f87f70f06b8a3673b30c055ef03c3ebf8da2a9868ecbf7f
122,negativní,2,"Běžné sáčky
",6082f18a2421d02eb25ea0fb6b6df77ff80bc6129d4bb74b8243a20bf5421e01
123,negativní,2,"Běžnému použití k zápisu a přenosu menšího objemu dat plně vyhovuje, pro náročnější aplikace pomalý
",0ad8bd933e7888b5f2f1f93a31e06365f8eda473d29f632e58be5f9c86c47a15
124,negativní,2,"Cca každá čtvrtá plenka neměla suchý zip, takže nemohu doporučit a už určitě nwkoupím :-(
",62764f77c952cfa4654aad08969fdea418c6d2fb2fa8dda917f925d3c6f7665b
125,negativní,2,"Cca po roce používání se při namočení hodinky vypnou = resp. displej nic neukazuje. Povysnutí opět fungují.
",382ff88ca00712de94166b8ae0903f27b4cfc4427c52717c1293d469a8e5a105
126,negativní,2,"Celkem brzy, asi po 14ti dnech se porouchalo automaticke kyvani zavlazovaci hlavy - cili ted zavlazuje jenom do jednoho predem urcenyho mista. Ale za tu cenu - celkem dobry jinak.
",c423a2e032a7a2c0b6503ee746c1f89216985b9cbe10c69184b7ab8baf0a7332
127,negativní,2,"Celkem dobré provedení,ale ma pouze 1 chybu a to je uchycení bočního kabelu při namotávání.
",e89ca7a1921465969d3ca58df5f69426e188151e1c9ce83bce6c8df1e3bd862c
128,negativní,2,"Celkem dobré. Nevýhodou je křečovité vypnutí stanu ( samovolné vytahování zajišťovacích háků ) a je problém postavit stan na nepříliš rovném podkladu.
",9f7f23b58341618bbe6770c6307ce7e9b461a33afc00dab44d61aea7021824f5
129,negativní,2,"Celkem dobré. Přesně jak je popsáno, je to výrobek se sníženým obsahem cukru. Chuť ale není příliš výrazná.
",23a7c62b59f928f883990ca350a57eb4e48489804657b4ac1ab6da6b8a0c5fe7
130,negativní,2,"Celkem dobré. Přesně jak je popsáno, je to výrobek se sníženým obsahem cukru. Chuť ale není příliš výrazná.
",ab8fd2ac7539a343510b094aca993c8e871440fb680aaa09df3ed7cddc71e13f
131,negativní,2,"Celkem solidní funkce, dotykový display vzhledem k ceně ujde a je použitelný. Nabíjet nejde přes USB port, jenom speciální nabíječkou :-(. Dost vysoká hmotnost, až mě to překvapilo. Klávesnice příjemná. Data šlapou dobře, i na web použitelné.
",babc9ebcc2cadd85b51379a24a1c5effe8c2232f17735c1b5f7d7794fce1e8a4
132,negativní,2,"Celkem spokojeni, jen zobrazení množství vody není dobře viditelné při plnění konvice.
",59e0bf9705888443075bf2f2b2ef47dff0803348e3251cef759ecdc2e72be6a9
133,negativní,2,"Celkem spokojenost. Čekal jsem malinko větší výkon a lepší kvalitu provedení, ale jinak dobré. Pokud používáte pro malou zahradu... rozumná kvalita za rozmnou cenu.
",540f9c2532826a3883e2b73b15d09f514009cf903268b8a243e612765b4b6cf3
134,negativní,2,"Celková charakteristika - slušný poměr mezi cenou a užitnými vlastnostmi.
",55ee9dcf2e5eaa798e49803609dd6579a740c4ddf582e61d824b2291d3d162b5
135,negativní,2,"Celkový dojem je zklamáním. Bez ochranné fólie se displej poškrábal během roku používání. Extrémně náchylné na prstýnky! Při restartování se automaticky ruší nastavení budíku, včetně vybrané melodie apod. Paměťová karta byla také nutnost, ukazatel sms ukazuje jen jejich počet, nicméně např. zpráva složená ze 4 sms je počítána také jako jedna, takže nemáte absolutně přehled o stavu paměti. Bez sluchátek nehraje rádio, dotykové ovládání je nepřehledné, ikony se rozlítávají po obrazovce. největším zklamáním je foťák, fotky z něj jsou k ničemu. Též je otrava se učit s softwarem, který je k tomu nutný pro stahování a nahrávání. Na druhou stranu v poměru k ceně je lehký, hezký, bez výraznějších poruch, baterie vydrží několik dní.
",683b53313aa32b4e617ad977d77507144f884bf3ca6f5ec3a846c459d423554c
136,negativní,2,"Celkově jsem s provedením spokojen. Snad jen uzavírání plných sáčků by mohlo být řešeno precizněji.
",46fd1a31a995c7db0bcc84e80532a91d314c62127d4dd6153191d719973ff021
137,negativní,2,"Celkově není produkt špatný, dobrý pomocník, ale nerezové sítka reziví, materiál není kvalitní
",2e5ce44a6cf0accea99540d597f5fc43f4f8f103696f72216bf91fbc5db62d6e
138,negativní,2,"Celkově není produkt špatný, dobrý pomocník, ale nerezové sítka reziví, materiál není kvalitní
",8e3840db3fe87112979dacd028268088c882ad30cf95d4ede70dc982e34429c6
139,negativní,2,"Celkově ničím nenadchne.. Normální mechanika, designově průměrná.
",06fba5bb20de11bad4323bb1144462cf80d531dbe023537ea9dd27bc6dd01661
140,negativní,2,"Cena odpovidajici kvalite, zatim ozkouseno na plovouci podlaze a kachlickach, tak negativni je jezdeni tvrdeho plastu po techto povrsich.na tech par drobku to stoji za to.
",9d6a11894d90e08baccce14874890c3cb8b20c8e11ce623b0d6c95f1ae6c6bb9
141,negativní,2,"Cena odpovídá kvalitě
",ad389d7944923eaab837a51e6f2312cb870292f94d65c24b32024e0b469bcbe1
142,negativní,2,"Cena odpovídá kvalitě - při zapnutém ohřevu a našlehání mléka se v kanceláři skoro neslyšíme. I při samotném pressování je přístroj poměrně hlučný. Ještě jedna nevýhoda - při jakékoliv manipulaci či posunutí pressovače vzadu z nádoby na vodu voda spodem vytéká - čili s přístrojem absolutně nehýbat.
",582a7f746a4db35643f55bcae9ee8bb76cc75de087f89fb1118ff549657defd6
143,negativní,2,"Cena odpovídá zpracovaní a kvalitě. Za tu cenu je to dobrá volba.
",1785669078e7c904a82017704a2cda73f5db90bbbc1c6e2b082e89213ba79c0a
144,negativní,2,"Cenově dostupný protibleší pudr. Při aplikaci do srsti práší, ale můj pes se nebrání aplikace, jelikož nesyčí jako spray, kterého se bál.
",5fe1c7a358f43d7dacfe554f6663d83c41ea29f34b1b3a8a4acdea1664f6f8a6
